Home,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
1,1,120,87,54,97,0.557,7,28,0.25,5,9,0.556,11,45,26,11,5,8,16,32,76,0.42100000000000004,7,23,0.304,16,19,0.8420000000000001,6,37,16,4,1,22,14
1,1,108,93,36,85,0.424,13,30,0.433,23,28,0.821,12,46,20,8,9,12,13,38,81,0.469,11,26,0.423,6,8,0.75,6,32,25,9,9,15,19
0,1,129,111,49,91,0.5379999999999999,16,33,0.485,15,18,0.833,10,43,35,6,7,14,27,39,85,0.45899999999999996,7,23,0.304,26,35,0.743,8,39,21,10,6,12,18
0,1,114,109,35,85,0.41200000000000003,12,35,0.34299999999999997,32,35,0.914,19,45,18,14,6,21,19,45,86,0.523,9,29,0.31,10,14,0.7140000000000001,13,40,27,14,6,23,27
0,0,93,98,30,89,0.337,9,29,0.31,24,32,0.75,16,53,16,10,7,10,24,40,94,0.426,6,24,0.25,12,16,0.75,16,56,20,5,11,13,24
0,0,107,124,36,85,0.424,11,38,0.289,24,26,0.9229999999999999,7,34,24,9,4,11,29,46,87,0.529,9,25,0.36,23,33,0.6970000000000001,15,52,25,9,7,12,26
1,1,131,127,45,91,0.495,14,33,0.424,27,33,0.818,6,40,25,8,8,12,20,44,93,0.473,13,27,0.48100000000000004,26,28,0.929,10,43,27,9,3,14,23
0,1,124,115,45,92,0.489,15,38,0.395,19,19,1.0,7,49,23,9,5,11,20,43,93,0.462,13,33,0.39399999999999996,16,19,0.8420000000000001,9,43,29,5,2,13,20
0,1,129,110,48,86,0.5579999999999999,10,33,0.303,23,28,0.821,12,43,25,9,5,11,22,41,77,0.532,7,17,0.41200000000000003,21,29,0.7240000000000001,5,28,26,4,4,11,23
1,0,125,127,45,93,0.484,8,25,0.32,27,32,0.8440000000000001,14,44,22,3,2,10,23,47,81,0.58,9,24,0.375,24,28,0.857,3,30,28,4,3,6,20
0,0,111,117,38,95,0.4,9,32,0.281,26,30,0.867,12,44,20,8,1,15,31,40,81,0.494,6,25,0.24,31,38,0.816,10,48,22,8,9,21,28
1,1,96,91,34,80,0.425,11,31,0.355,17,23,0.7390000000000001,12,49,24,6,8,20,20,37,88,0.42,10,28,0.35700000000000004,7,15,0.467,11,42,22,14,7,14,20
1,1,86,83,34,85,0.4,9,26,0.34600000000000003,9,14,0.643,9,50,16,8,1,13,19,31,91,0.341,5,20,0.25,16,20,0.8,17,56,18,9,7,12,13
0,0,109,115,39,83,0.47,12,33,0.364,19,21,0.905,8,35,23,7,7,13,30,38,81,0.469,7,16,0.43799999999999994,32,42,0.762,15,44,21,4,3,11,20
1,1,123,111,46,92,0.5,12,31,0.387,19,25,0.76,12,53,23,4,4,14,23,40,91,0.44,8,25,0.32,23,33,0.6970000000000001,13,44,22,9,4,14,21
1,1,109,104,39,81,0.48100000000000004,9,29,0.31,22,26,0.846,9,39,28,3,4,8,18,42,85,0.494,5,12,0.41700000000000004,15,24,0.625,10,40,21,4,2,8,19
0,0,119,122,44,83,0.53,12,29,0.414,19,24,0.792,8,32,20,7,3,18,26,44,85,0.518,10,30,0.33299999999999996,24,26,0.9229999999999999,12,44,30,10,2,16,21
1,1,130,105,46,99,0.465,19,40,0.475,19,21,0.905,17,42,21,5,4,6,23,37,73,0.507,7,21,0.33299999999999996,24,33,0.727,4,36,20,4,2,10,15
1,1,101,86,41,89,0.461,6,35,0.171,13,15,0.867,10,44,21,13,7,11,20,29,81,0.358,8,25,0.32,20,23,0.87,13,45,17,7,6,19,23
1,1,111,91,40,80,0.5,17,36,0.47200000000000003,14,17,0.8240000000000001,5,40,29,10,4,15,18,33,83,0.39799999999999996,10,23,0.435,15,20,0.75,9,38,21,3,3,17,19
1,1,113,88,43,95,0.45299999999999996,16,43,0.37200000000000005,11,14,0.7859999999999999,9,52,31,11,5,8,17,33,83,0.39799999999999996,7,27,0.259,15,18,0.833,5,43,19,4,8,15,15
0,1,123,103,49,87,0.563,18,37,0.486,7,10,0.7,6,40,35,7,8,12,24,38,89,0.42700000000000005,10,23,0.435,17,23,0.7390000000000001,11,42,26,5,5,13,13
1,1,115,112,42,90,0.467,13,35,0.371,18,23,0.7829999999999999,7,40,24,7,3,8,19,42,86,0.488,12,29,0.414,16,19,0.8420000000000001,10,51,24,5,3,16,18
1,0,119,122,43,90,0.478,9,34,0.265,24,26,0.9229999999999999,5,37,23,7,8,12,21,43,90,0.478,13,26,0.5,23,27,0.852,13,51,21,6,3,18,24
1,1,123,94,42,80,0.525,17,38,0.447,22,23,0.9570000000000001,6,47,31,10,7,18,18,36,94,0.38299999999999995,7,22,0.318,15,20,0.75,13,42,20,11,3,13,22
0,1,117,104,45,83,0.542,12,30,0.4,15,24,0.625,7,42,33,9,7,12,22,39,82,0.47600000000000003,13,30,0.433,13,23,0.565,8,42,27,8,2,13,19
0,1,102,95,36,78,0.462,10,33,0.303,20,32,0.625,8,34,19,9,5,7,22,36,79,0.456,9,24,0.375,14,21,0.667,15,47,24,2,5,17,25
1,1,103,98,35,83,0.42200000000000004,12,41,0.293,21,27,0.778,9,50,22,5,8,15,28,32,85,0.376,5,21,0.23800000000000002,29,35,0.8290000000000001,9,46,16,7,4,9,21
1,1,106,90,34,88,0.386,10,36,0.278,28,33,0.848,17,45,25,12,8,12,21,34,80,0.425,6,21,0.28600000000000003,16,21,0.762,12,44,22,8,6,21,25
0,1,121,119,45,101,0.446,12,40,0.3,19,21,0.905,11,47,33,9,7,9,20,44,90,0.489,13,26,0.5,18,23,0.7829999999999999,9,51,27,2,7,16,23
1,1,108,105,41,85,0.48200000000000004,15,38,0.395,11,14,0.7859999999999999,12,42,22,7,2,16,20,40,81,0.494,9,27,0.33299999999999996,16,23,0.696,7,36,15,9,3,13,13
0,1,132,106,47,93,0.505,16,35,0.457,22,25,0.88,14,52,32,3,3,11,19,40,88,0.455,7,21,0.33299999999999996,19,24,0.792,8,37,21,7,4,10,19
0,1,116,102,44,91,0.484,11,31,0.355,17,21,0.81,13,53,27,7,6,11,20,35,86,0.40700000000000003,15,36,0.41700000000000004,17,19,0.895,9,38,21,9,6,11,19
0,1,106,99,35,79,0.44299999999999995,12,32,0.375,24,28,0.857,18,57,20,4,8,20,19,40,93,0.43,7,24,0.292,12,17,0.706,11,34,17,12,1,8,25
1,1,122,115,43,91,0.473,10,30,0.33299999999999996,26,31,0.8390000000000001,12,45,26,5,8,13,21,48,91,0.527,6,22,0.273,13,18,0.722,6,36,25,7,5,10,27
1,0,125,132,46,81,0.568,15,30,0.5,18,23,0.7829999999999999,8,31,31,5,1,19,25,49,88,0.557,10,21,0.47600000000000003,24,34,0.706,14,39,27,11,2,17,24
0,1,93,86,35,77,0.455,14,36,0.389,9,17,0.529,6,45,19,7,8,17,10,37,90,0.41100000000000003,9,25,0.36,3,5,0.6,10,45,22,13,7,12,16
1,1,116,112,41,86,0.47700000000000004,14,28,0.5,20,29,0.69,5,43,26,5,7,10,24,41,84,0.488,11,27,0.40700000000000003,19,31,0.613,5,40,21,5,9,9,23
1,0,106,117,41,92,0.446,16,36,0.444,8,14,0.5710000000000001,13,48,24,3,6,14,23,44,95,0.46299999999999997,8,18,0.444,21,27,0.778,12,44,17,7,5,8,16
0,0,99,110,37,80,0.46299999999999997,8,35,0.22899999999999998,17,22,0.773,9,46,23,1,5,15,26,40,88,0.455,7,17,0.41200000000000003,23,27,0.852,8,41,19,6,3,5,23
0,0,106,112,42,94,0.447,11,34,0.324,11,14,0.7859999999999999,9,46,28,7,1,11,23,38,77,0.494,13,30,0.433,23,26,0.885,2,42,18,8,6,12,17
1,1,96,78,40,92,0.435,10,33,0.303,6,8,0.75,12,48,23,10,6,10,25,25,75,0.33299999999999996,3,22,0.136,25,28,0.893,8,43,10,7,3,16,16
1,1,92,73,36,84,0.429,9,30,0.3,11,16,0.688,9,52,27,9,8,19,17,26,87,0.299,7,21,0.33299999999999996,14,20,0.7,12,44,16,8,8,12,21
1,1,112,101,39,78,0.5,17,40,0.425,17,24,0.708,6,47,28,8,5,17,21,42,89,0.47200000000000003,7,23,0.304,10,17,0.588,6,42,25,12,4,10,17
0,1,108,98,46,87,0.529,12,39,0.308,4,4,1.0,8,48,27,3,5,9,17,35,78,0.449,9,30,0.3,19,25,0.76,4,33,22,7,2,3,11
0,0,109,116,42,92,0.457,9,30,0.3,16,21,0.762,9,47,24,5,10,13,24,46,106,0.434,11,26,0.423,13,20,0.65,19,56,26,8,7,9,18
1,1,106,96,41,81,0.506,9,24,0.375,15,16,0.938,6,36,28,9,5,15,18,36,77,0.46799999999999997,13,27,0.48100000000000004,11,12,0.917,7,38,21,4,3,20,18
0,0,97,100,37,77,0.48100000000000004,9,22,0.409,14,17,0.8240000000000001,7,38,23,10,8,19,21,36,81,0.444,7,22,0.318,21,26,0.8079999999999999,10,44,17,11,2,15,17
1,1,96,87,38,77,0.494,9,29,0.31,11,14,0.7859999999999999,7,41,22,11,4,18,21,32,78,0.41,11,33,0.33299999999999996,12,19,0.632,8,38,15,14,4,17,16
0,0,84,102,34,79,0.43,7,28,0.25,9,11,0.818,8,41,20,7,7,18,23,39,83,0.47,10,29,0.345,14,21,0.667,11,44,21,12,4,13,16
1,1,96,81,37,79,0.46799999999999997,13,31,0.419,9,13,0.6920000000000001,14,49,18,9,5,21,20,31,81,0.38299999999999995,5,22,0.22699999999999998,14,20,0.7,14,39,17,12,4,16,20
1,1,112,103,34,90,0.37799999999999995,13,29,0.44799999999999995,31,36,0.861,10,55,16,9,8,14,21,37,93,0.39799999999999996,9,34,0.265,20,27,0.741,11,53,17,8,8,17,25
1,0,100,109,35,80,0.43799999999999994,8,23,0.348,22,24,0.917,10,33,11,9,5,13,25,38,71,0.535,11,30,0.36700000000000005,22,28,0.7859999999999999,5,39,20,9,4,16,27
1,0,97,104,30,99,0.303,9,39,0.231,28,35,0.8,14,45,15,14,6,12,23,34,81,0.42,12,27,0.444,24,30,0.8,8,56,23,5,6,22,34
1,0,74,84,25,74,0.33799999999999997,5,21,0.23800000000000002,19,22,0.8640000000000001,4,40,12,10,7,17,20,30,77,0.39,10,25,0.4,14,18,0.778,7,48,10,9,6,19,20
1,1,114,106,41,85,0.48200000000000004,11,29,0.379,21,25,0.84,12,44,19,12,3,16,29,35,76,0.461,7,23,0.304,29,39,0.7440000000000001,10,41,13,7,4,17,22
1,0,98,109,37,84,0.44,14,40,0.35,10,11,0.909,8,31,23,8,4,15,23,37,71,0.521,10,20,0.5,25,29,0.862,5,40,22,9,5,15,13
0,0,101,106,34,79,0.43,17,35,0.486,16,17,0.941,9,37,19,5,10,13,23,38,81,0.469,9,21,0.429,21,25,0.84,12,45,18,4,5,11,19
0,0,107,118,39,79,0.494,12,26,0.462,17,24,0.708,10,39,21,6,6,16,19,43,84,0.512,17,37,0.45899999999999996,15,20,0.75,4,36,27,8,2,12,21
0,1,125,85,47,98,0.48,14,34,0.41200000000000003,17,18,0.9440000000000001,14,54,31,10,4,10,19,31,81,0.38299999999999995,8,29,0.276,15,23,0.652,11,46,13,10,5,16,20
1,1,110,80,40,86,0.465,14,35,0.4,16,19,0.8420000000000001,8,45,23,10,5,7,15,29,78,0.37200000000000005,5,21,0.23800000000000002,17,20,0.85,8,43,15,3,1,16,21
1,1,121,108,46,81,0.568,18,32,0.563,11,19,0.579,5,30,31,8,2,10,19,41,77,0.532,8,21,0.381,18,23,0.7829999999999999,8,40,19,5,6,16,21
1,1,106,77,42,87,0.483,14,32,0.43799999999999994,8,9,0.889,9,43,24,7,6,11,20,28,78,0.359,7,34,0.20600000000000002,14,16,0.875,12,42,13,6,4,17,13
1,1,114,108,42,85,0.494,12,30,0.4,18,25,0.72,8,46,25,7,3,7,15,42,87,0.483,15,30,0.5,9,15,0.6,6,42,28,4,7,10,20
1,1,116,69,43,76,0.5660000000000001,16,34,0.47100000000000003,14,18,0.778,10,52,29,9,3,16,20,23,80,0.28800000000000003,4,20,0.2,19,23,0.826,12,31,9,8,2,13,21
1,0,101,112,34,77,0.442,11,30,0.36700000000000005,22,27,0.815,4,32,17,10,5,13,21,38,81,0.469,18,42,0.429,18,24,0.75,8,46,22,10,5,17,25
0,0,100,117,33,76,0.434,8,23,0.348,26,37,0.703,9,35,20,7,3,16,23,44,81,0.5429999999999999,7,17,0.41200000000000003,22,26,0.846,8,41,22,8,6,11,29
0,0,100,103,42,91,0.462,9,30,0.3,7,7,1.0,5,48,24,3,8,16,19,41,93,0.441,7,17,0.41200000000000003,14,21,0.667,9,46,21,9,3,9,14
0,1,107,95,40,83,0.48200000000000004,13,25,0.52,14,18,0.778,9,55,19,6,2,15,20,35,86,0.40700000000000003,9,31,0.29,16,19,0.8420000000000001,2,31,20,10,5,8,18
0,0,100,109,37,81,0.457,17,34,0.5,9,14,0.643,11,38,24,9,7,12,14,42,79,0.532,10,22,0.455,15,17,0.882,8,41,30,9,1,12,15
0,0,99,120,42,91,0.462,8,27,0.29600000000000004,7,8,0.875,5,32,17,12,1,6,22,40,77,0.519,17,43,0.395,23,27,0.852,12,52,25,5,7,14,13
0,0,79,107,26,73,0.35600000000000004,7,31,0.226,20,27,0.741,11,39,13,6,3,18,15,40,77,0.519,8,23,0.348,19,22,0.8640000000000001,8,42,23,15,5,13,26
1,1,100,89,34,74,0.45899999999999996,12,26,0.462,20,24,0.833,5,41,18,7,4,12,18,34,78,0.436,10,21,0.47600000000000003,11,16,0.688,5,38,14,7,3,14,21
1,0,89,103,33,72,0.45799999999999996,6,26,0.231,17,20,0.85,6,37,16,3,2,12,13,39,88,0.44299999999999995,12,29,0.414,13,16,0.813,15,45,18,9,5,7,16
0,0,83,107,27,84,0.321,10,35,0.28600000000000003,19,23,0.826,12,42,19,7,0,7,22,39,81,0.48100000000000004,11,30,0.36700000000000005,18,22,0.818,10,53,23,3,1,9,21
1,1,104,101,38,82,0.46299999999999997,10,31,0.32299999999999995,18,21,0.857,5,43,24,12,4,11,24,34,81,0.42,12,40,0.3,21,26,0.8079999999999999,9,46,20,6,5,15,19
1,0,98,108,38,84,0.452,7,32,0.21899999999999997,15,17,0.882,6,36,23,12,1,14,21,41,82,0.5,14,30,0.467,12,12,1.0,7,42,23,8,2,20,18
0,0,91,99,38,84,0.452,12,33,0.364,3,6,0.5,8,53,26,7,5,17,16,38,86,0.442,14,35,0.4,9,16,0.563,4,37,24,9,1,10,11
0,0,102,103,37,82,0.451,10,32,0.313,18,20,0.9,8,44,15,6,5,11,18,40,83,0.48200000000000004,9,29,0.31,14,20,0.7,8,37,21,6,6,8,16
0,0,88,99,28,77,0.364,12,35,0.34299999999999997,20,23,0.87,8,45,19,5,8,14,26,32,78,0.41,9,27,0.33299999999999996,26,34,0.765,8,46,17,8,2,12,19
1,0,94,109,36,81,0.444,9,33,0.273,13,17,0.765,9,38,11,11,7,13,12,41,77,0.532,14,26,0.5379999999999999,13,15,0.867,8,43,26,7,2,14,18
1,0,115,117,42,91,0.462,11,31,0.355,20,30,0.667,15,52,19,4,6,17,20,44,89,0.494,11,20,0.55,18,23,0.7829999999999999,7,36,23,6,6,12,26
1,1,125,113,45,82,0.5489999999999999,11,28,0.39299999999999996,24,32,0.75,11,56,21,9,3,20,29,36,82,0.439,11,36,0.306,30,38,0.789,7,34,18,17,2,14,24
0,0,90,104,33,76,0.434,4,15,0.267,20,28,0.7140000000000001,7,39,20,8,6,16,15,40,83,0.48200000000000004,12,26,0.462,12,12,1.0,10,44,24,8,5,17,24
0,1,98,95,38,96,0.396,10,31,0.32299999999999995,12,16,0.75,9,44,24,11,9,14,15,38,97,0.392,7,31,0.226,12,18,0.667,15,57,23,10,7,19,16
0,1,97,93,36,87,0.414,10,21,0.47600000000000003,15,21,0.7140000000000001,10,47,20,7,5,13,16,37,95,0.389,7,27,0.259,12,17,0.706,16,52,23,10,13,11,18
0,1,129,97,51,90,0.5670000000000001,15,29,0.517,12,17,0.706,9,51,30,7,6,11,21,36,87,0.414,9,33,0.273,16,19,0.8420000000000001,6,32,19,7,5,12,25
0,1,120,111,39,69,0.565,12,23,0.522,30,36,0.833,5,37,26,6,5,17,19,44,91,0.484,10,26,0.385,13,18,0.722,11,36,25,9,5,12,27
0,1,133,109,52,89,0.584,14,21,0.667,15,17,0.882,9,45,29,6,5,13,18,47,93,0.505,8,22,0.364,7,13,0.5379999999999999,6,30,24,10,6,14,15
0,1,92,88,29,69,0.42,6,22,0.273,28,33,0.848,9,43,14,6,4,19,16,34,81,0.42,8,23,0.348,12,16,0.75,9,36,18,12,5,15,26
1,1,106,94,41,84,0.488,10,29,0.345,14,17,0.8240000000000001,7,49,29,5,7,12,17,35,85,0.41200000000000003,9,24,0.375,15,19,0.789,5,33,17,8,2,7,18
0,1,115,96,41,88,0.466,13,26,0.5,20,22,0.909,16,58,23,8,4,13,22,33,81,0.40700000000000003,9,25,0.36,21,25,0.84,6,37,16,7,4,13,22
1,1,101,99,35,84,0.41700000000000004,11,24,0.45799999999999996,20,30,0.667,9,43,15,7,5,9,24,38,85,0.447,6,25,0.24,17,25,0.68,8,44,23,5,8,11,24
1,1,107,97,39,92,0.424,10,34,0.294,19,22,0.8640000000000001,14,54,22,6,3,8,17,34,79,0.43,12,29,0.414,17,24,0.708,5,41,19,5,6,12,25
1,0,81,100,33,78,0.423,6,25,0.24,9,11,0.818,8,43,15,7,6,19,13,39,87,0.44799999999999995,9,24,0.375,13,14,0.929,6,41,14,11,5,12,20
1,1,97,90,34,85,0.4,9,32,0.281,20,26,0.769,9,44,26,6,3,11,19,34,83,0.41,10,35,0.28600000000000003,12,14,0.857,5,44,19,6,4,15,23
1,0,85,96,31,71,0.43700000000000006,7,29,0.24100000000000002,16,22,0.727,7,39,21,6,4,22,19,34,79,0.43,9,33,0.273,19,25,0.76,9,40,15,15,2,15,21
1,1,116,108,40,78,0.513,9,29,0.31,27,35,0.7709999999999999,11,45,21,7,5,18,21,38,74,0.514,9,17,0.529,23,31,0.742,2,27,14,9,0,12,23
0,1,98,91,34,82,0.415,11,32,0.344,19,29,0.655,11,52,20,9,7,13,19,34,89,0.382,9,30,0.3,14,17,0.8240000000000001,11,48,15,7,7,13,24
1,1,94,80,36,73,0.493,10,31,0.32299999999999995,12,18,0.667,6,48,23,8,7,15,22,29,85,0.341,11,34,0.324,11,14,0.7859999999999999,6,36,18,7,4,14,19
0,1,104,84,41,80,0.513,11,31,0.355,11,16,0.688,7,42,30,9,5,12,18,34,88,0.386,3,23,0.13,13,17,0.765,14,45,12,9,3,12,17
0,1,95,78,33,74,0.446,13,32,0.406,16,22,0.727,8,48,26,10,8,17,17,31,83,0.373,6,22,0.273,10,14,0.7140000000000001,10,39,16,4,5,15,22
0,1,116,99,40,96,0.41700000000000004,12,32,0.375,24,25,0.96,17,55,24,4,3,15,20,41,93,0.441,6,21,0.28600000000000003,11,13,0.846,10,38,28,7,14,13,25
1,1,110,79,42,76,0.5529999999999999,13,34,0.382,13,23,0.565,11,52,29,10,5,22,22,30,80,0.375,5,25,0.2,14,19,0.737,8,32,14,14,4,17,23
1,1,116,88,42,97,0.433,12,36,0.33299999999999996,20,32,0.625,14,53,29,12,8,7,20,32,83,0.386,7,16,0.43799999999999994,17,24,0.708,9,51,14,4,4,22,25
1,1,103,97,33,74,0.446,6,24,0.25,31,38,0.816,8,48,21,8,8,15,13,37,86,0.43,14,21,0.667,9,14,0.643,3,33,23,11,5,13,30
1,0,94,99,33,89,0.371,6,34,0.17600000000000002,22,25,0.88,12,51,16,8,8,16,22,38,94,0.40399999999999997,9,33,0.273,14,19,0.737,11,52,21,7,3,13,23
0,1,119,112,46,87,0.529,12,29,0.414,15,16,0.938,8,39,32,11,6,11,19,42,85,0.494,17,32,0.531,11,14,0.7859999999999999,8,35,22,5,7,14,16
0,0,120,124,43,88,0.489,11,28,0.39299999999999996,23,29,0.7929999999999999,5,34,24,10,3,15,23,47,92,0.511,7,17,0.41200000000000003,23,27,0.852,11,49,21,9,7,13,25
0,1,110,91,42,87,0.483,12,28,0.429,14,18,0.778,11,47,27,6,8,14,16,38,91,0.418,6,15,0.4,9,10,0.9,14,41,24,9,7,11,19
1,0,94,97,34,82,0.415,9,33,0.273,17,21,0.81,12,45,25,7,6,16,18,35,79,0.44299999999999995,12,21,0.5710000000000001,15,20,0.75,11,42,20,11,2,16,18
1,1,107,97,40,74,0.541,12,31,0.387,15,26,0.5770000000000001,7,38,24,7,5,15,19,39,81,0.48100000000000004,9,23,0.391,10,15,0.667,7,33,24,8,4,13,21
1,1,117,110,43,89,0.483,14,33,0.424,17,27,0.63,14,47,29,10,5,14,22,36,74,0.486,14,28,0.5,24,36,0.667,7,39,23,7,5,16,23
1,1,117,95,44,83,0.53,10,27,0.37,19,28,0.679,10,38,27,7,8,9,22,35,79,0.44299999999999995,3,17,0.17600000000000002,22,28,0.7859999999999999,11,39,18,7,3,16,25
0,1,112,97,42,83,0.506,13,36,0.361,15,22,0.682,7,45,35,8,4,18,24,37,93,0.39799999999999996,5,25,0.2,18,22,0.818,12,44,20,8,4,12,22
1,1,119,79,48,90,0.5329999999999999,13,35,0.371,10,13,0.769,12,54,25,10,6,15,20,30,86,0.349,5,19,0.263,14,16,0.875,9,39,14,7,3,15,18
0,0,93,102,33,89,0.371,8,23,0.348,19,24,0.792,14,53,18,5,7,14,19,41,89,0.461,9,24,0.375,11,16,0.688,7,46,19,9,9,10,22
1,1,120,115,42,97,0.433,6,22,0.273,30,38,0.789,16,52,21,8,10,9,20,43,93,0.462,15,35,0.429,14,19,0.737,11,48,25,6,6,17,28
1,1,115,111,40,75,0.5329999999999999,6,17,0.353,29,35,0.8290000000000001,7,37,25,12,7,16,18,43,87,0.494,10,23,0.435,15,20,0.75,10,33,19,12,1,19,32
0,1,109,104,37,84,0.44,9,30,0.3,26,28,0.929,10,38,24,13,3,15,24,39,80,0.488,8,23,0.348,18,23,0.7829999999999999,9,44,27,5,2,23,22
0,0,99,102,39,95,0.41100000000000003,6,26,0.231,15,23,0.652,7,45,20,11,5,13,19,41,92,0.446,7,30,0.233,13,16,0.813,6,53,27,9,5,21,26
0,0,117,120,43,97,0.44299999999999995,15,33,0.455,16,22,0.727,12,41,30,7,6,14,21,46,95,0.484,10,38,0.263,18,20,0.9,15,53,33,7,13,17,20
0,1,110,83,40,85,0.47100000000000003,17,34,0.5,13,20,0.65,13,49,28,9,3,15,18,32,82,0.39,6,22,0.273,13,16,0.813,11,43,13,8,2,17,20
1,0,116,122,41,92,0.446,10,30,0.33299999999999996,24,30,0.8,15,45,20,5,4,12,28,41,83,0.494,9,24,0.375,31,38,0.816,11,45,23,5,5,9,24
1,0,122,130,45,84,0.536,11,28,0.39299999999999996,21,31,0.677,9,37,25,5,2,16,24,46,82,0.561,12,27,0.444,26,28,0.929,8,34,20,11,4,14,27
0,1,107,96,40,85,0.47100000000000003,11,23,0.478,16,23,0.696,11,46,19,9,3,17,26,37,80,0.46299999999999997,5,24,0.20800000000000002,17,27,0.63,9,36,17,7,8,13,24
1,0,99,113,32,75,0.42700000000000005,10,25,0.4,25,32,0.7809999999999999,3,39,21,5,5,15,19,43,91,0.473,11,30,0.36700000000000005,16,20,0.8,11,53,26,6,8,11,23
1,1,111,95,43,83,0.518,7,21,0.33299999999999996,18,20,0.9,7,45,20,7,4,19,31,31,86,0.36,3,23,0.13,30,41,0.732,17,46,17,9,4,19,19
1,1,110,92,44,86,0.512,11,34,0.324,11,12,0.917,10,50,30,7,1,11,21,34,84,0.405,12,23,0.522,12,18,0.667,10,35,19,8,4,10,15
0,1,102,93,32,78,0.41,9,19,0.474,29,31,0.935,11,40,9,8,2,12,19,32,78,0.41,13,30,0.433,16,19,0.8420000000000001,12,42,15,3,3,17,20
1,0,88,91,32,84,0.381,10,35,0.28600000000000003,14,16,0.875,7,46,18,4,4,12,17,34,83,0.41,10,35,0.28600000000000003,13,18,0.722,10,52,21,6,7,15,19
0,0,91,100,34,81,0.42,11,19,0.579,12,21,0.5710000000000001,8,43,20,5,3,14,12,40,90,0.444,10,39,0.256,10,14,0.7140000000000001,11,48,20,8,7,7,19
0,1,99,88,39,74,0.527,9,24,0.375,12,17,0.706,8,46,23,4,1,16,18,35,79,0.44299999999999995,4,22,0.182,14,19,0.737,6,33,17,10,7,9,19
0,0,124,129,48,99,0.485,11,33,0.33299999999999996,17,22,0.773,9,43,25,4,6,12,29,43,91,0.473,10,28,0.35700000000000004,33,40,0.825,14,48,23,5,5,11,20
1,0,105,108,41,89,0.461,8,23,0.348,15,16,0.938,7,37,20,9,4,11,17,41,80,0.513,9,24,0.375,17,22,0.773,6,41,18,3,6,16,16
0,1,92,89,36,83,0.434,10,28,0.35700000000000004,10,17,0.588,9,44,23,5,4,7,16,35,85,0.41200000000000003,10,30,0.33299999999999996,9,14,0.643,13,49,27,3,1,10,17
0,0,113,118,36,89,0.40399999999999997,9,22,0.409,32,37,0.865,7,35,22,8,4,11,42,37,81,0.457,3,18,0.16699999999999998,41,64,0.6409999999999999,21,64,23,6,8,17,27
1,1,109,91,43,89,0.483,7,21,0.33299999999999996,16,19,0.8420000000000001,16,49,28,12,6,11,20,35,79,0.44299999999999995,9,30,0.3,12,19,0.632,4,32,20,7,5,15,21
0,0,69,116,23,80,0.28800000000000003,4,20,0.2,19,23,0.826,12,31,9,8,2,13,21,43,76,0.5660000000000001,16,34,0.47100000000000003,14,18,0.778,10,52,29,9,3,16,20
0,1,109,99,41,81,0.506,8,21,0.381,19,25,0.76,8,38,25,6,4,10,23,36,78,0.462,7,23,0.304,20,28,0.7140000000000001,10,42,22,5,5,13,21
0,0,112,113,42,82,0.512,13,32,0.406,15,23,0.652,9,44,33,5,2,13,18,39,80,0.488,14,32,0.43799999999999994,21,24,0.875,4,33,22,8,4,10,19
0,0,98,103,38,95,0.4,4,22,0.182,18,22,0.818,12,49,18,8,3,10,26,34,84,0.405,10,43,0.233,25,33,0.758,9,53,26,4,6,14,21
1,1,93,87,36,77,0.46799999999999997,9,22,0.409,12,24,0.5,6,44,21,7,8,15,22,31,81,0.38299999999999995,10,28,0.35700000000000004,15,16,0.938,10,47,18,6,2,16,23
1,1,100,91,39,88,0.44299999999999995,7,31,0.226,15,23,0.652,11,50,21,12,7,19,26,33,86,0.384,7,24,0.292,18,29,0.621,12,47,17,12,6,20,20
1,0,99,106,39,91,0.429,12,33,0.364,9,16,0.563,13,51,20,4,5,10,18,41,87,0.47100000000000003,14,34,0.41200000000000003,10,12,0.833,4,42,24,6,4,8,16
1,1,116,106,46,92,0.5,14,35,0.4,10,14,0.7140000000000001,10,44,29,8,3,16,31,34,80,0.425,5,20,0.25,33,40,0.825,11,42,20,7,1,16,16
0,0,84,119,34,93,0.366,5,20,0.25,11,15,0.733,7,35,22,7,1,7,18,44,88,0.5,14,41,0.341,17,21,0.81,13,60,29,4,4,14,17
1,1,130,103,47,86,0.547,16,30,0.5329999999999999,20,23,0.87,12,49,29,5,2,16,18,42,87,0.483,8,26,0.308,11,17,0.647,4,28,17,7,3,12,22
0,1,111,103,43,93,0.462,6,26,0.231,19,28,0.679,14,47,26,6,4,8,17,39,81,0.48100000000000004,14,29,0.483,11,17,0.647,8,45,20,2,4,16,23
